date,hour,price,dateF
10/09/2024,18,31.04,2024-10-09
10/09/2024,18,48.74,2024-10-09
10/09/2024,18,112.07,2024-10-09
10/09/2024,19,66.24,2024-10-09
10/09/2024,19,94.34,2024-10-09
10/09/2024,19,124.29,2024-10-09
10/09/2024,19,122.93,2024-10-09
10/09/2024,20,62.14,2024-10-09
10/09/2024,20,39.48,2024-10-09
10/09/2024,20,29.39,2024-10-09
10/09/2024,20,19.35,2024-10-09
10/09/2024,21,17.32,2024-10-09
10/09/2024,21,15.86,2024-10-09
10/09/2024,21,13.72,2024-10-09
10/09/2024,21,10.08,2024-10-09
10/09/2024,22,13.22,2024-10-09
10/09/2024,22,13.04,2024-10-09
10/09/2024,22,12.76,2024-10-09
10/09/2024,22,13.41,2024-10-09
10/09/2024,23,15.27,2024-10-09
10/09/2024,23,20.21,2024-10-09
10/09/2024,23,18.43,2024-10-09
10/09/2024,23,15.8,2024-10-09
10/09/2024,24,16.79,2024-10-09
10/09/2024,24,16.29,2024-10-09
10/09/2024,24,15.86,2024-10-09
10/09/2024,24,14.06,2024-10-09
10/10/2024,1,15.58,2024-10-10
10/10/2024,1,14.97,2024-10-10
10/10/2024,1,14.05,2024-10-10
10/10/2024,1,13.38,2024-10-10
10/10/2024,2,12.76,2024-10-10
10/10/2024,2,12.76,2024-10-10
10/10/2024,2,12.3,2024-10-10
10/10/2024,2,11.72,2024-10-10
10/10/2024,3,11.63,2024-10-10
10/10/2024,3,12.98,2024-10-10
10/10/2024,3,12.98,2024-10-10
10/10/2024,3,13.09,2024-10-10
10/10/2024,4,13.82,2024-10-10
10/10/2024,4,14.47,2024-10-10
10/10/2024,4,13.85,2024-10-10
10/10/2024,4,13.92,2024-10-10
10/10/2024,5,14.34,2024-10-10
10/10/2024,5,14.23,2024-10-10
10/10/2024,5,14.01,2024-10-10
10/10/2024,5,14.5,2024-10-10
10/10/2024,6,15.69,2024-10-10
10/10/2024,6,16.42,2024-10-10
10/10/2024,6,17.56,2024-10-10
10/10/2024,6,17.95,2024-10-10
10/10/2024,7,19.85,2024-10-10
10/10/2024,7,19.57,2024-10-10
10/10/2024,7,19.93,2024-10-10
10/10/2024,7,20.55,2024-10-10
10/10/2024,8,18.64,2024-10-10
10/10/2024,8,17.75,2024-10-10
10/10/2024,8,14.53,2024-10-10
10/10/2024,8,13.2,2024-10-10
10/10/2024,9,13.84,2024-10-10
10/10/2024,9,13.16,2024-10-10
10/10/2024,9,13.82,2024-10-10
10/10/2024,9,10.93,2024-10-10
10/10/2024,10,13.02,2024-10-10
10/10/2024,10,12.39,2024-10-10
10/10/2024,10,13.3,2024-10-10
10/10/2024,10,14.03,2024-10-10
10/10/2024,11,15.22,2024-10-10
10/10/2024,11,14.62,2024-10-10
10/10/2024,11,15.02,2024-10-10
10/10/2024,11,15.52,2024-10-10
10/10/2024,12,15.57,2024-10-10
10/10/2024,12,15.61,2024-10-10
10/10/2024,12,16.13,2024-10-10
10/10/2024,12,16.33,2024-10-10
10/10/2024,13,16.82,2024-10-10
10/10/2024,13,17.24,2024-10-10
10/10/2024,13,18.41,2024-10-10
10/10/2024,13,18.12,2024-10-10
10/10/2024,14,18.33,2024-10-10
10/10/2024,14,20.7,2024-10-10
10/10/2024,14,20.66,2024-10-10
10/10/2024,14,20.63,2024-10-10
10/10/2024,15,21.7,2024-10-10
10/10/2024,15,23.37,2024-10-10
10/10/2024,15,23.13,2024-10-10
10/10/2024,15,23.47,2024-10-10
10/10/2024,16,23.39,2024-10-10
10/10/2024,16,22.86,2024-10-10
10/10/2024,16,22.84,2024-10-10
10/10/2024,16,24.28,2024-10-10
10/10/2024,17,23.44,2024-10-10
10/10/2024,17,23.37,2024-10-10
10/10/2024,17,27.6,2024-10-10
10/10/2024,17,26.81,2024-10-10
10/10/2024,18,24.2,2024-10-10
10/10/2024,18,28.79,2024-10-10
10/10/2024,18,33.57,2024-10-10
10/10/2024,18,56.42,2024-10-10
10/10/2024,19,51.0,2024-10-10
10/10/2024,19,79.39,2024-10-10
10/10/2024,19,138.29,2024-10-10
10/10/2024,19,75.47,2024-10-10
10/10/2024,20,36.24,2024-10-10
10/10/2024,20,31.7,2024-10-10
10/10/2024,20,24.79,2024-10-10
10/10/2024,20,17.59,2024-10-10
10/10/2024,21,16.66,2024-10-10
10/10/2024,21,15.95,2024-10-10
10/10/2024,21,15.06,2024-10-10
10/10/2024,21,13.72,2024-10-10
10/10/2024,22,12.33,2024-10-10
10/10/2024,22,13.58,2024-10-10
10/10/2024,22,16.72,2024-10-10
10/10/2024,22,15.93,2024-10-10
10/10/2024,23,20.13,2024-10-10
10/10/2024,23,22.02,2024-10-10
10/10/2024,23,20.62,2024-10-10
10/10/2024,23,17.64,2024-10-10
10/10/2024,24,15.82,2024-10-10
10/10/2024,24,15.78,2024-10-10
10/10/2024,24,14.74,2024-10-10
10/10/2024,24,12.05,2024-10-10
10/11/2024,1,11.47,2024-10-11
10/11/2024,1,10.8,2024-10-11
10/11/2024,1,10.49,2024-10-11
10/11/2024,1,10.56,2024-10-11
10/11/2024,2,11.47,2024-10-11
10/11/2024,2,11.62,2024-10-11
10/11/2024,2,10.8,2024-10-11
10/11/2024,2,6.58,2024-10-11
10/11/2024,3,4.03,2024-10-11
10/11/2024,3,2.89,2024-10-11
10/11/2024,3,2.86,2024-10-11
10/11/2024,3,1.16,2024-10-11
10/11/2024,4,-0.62,2024-10-11
10/11/2024,4,-0.78,2024-10-11
10/11/2024,4,-0.27,2024-10-11
10/11/2024,4,-0.52,2024-10-11
10/11/2024,5,3.01,2024-10-11
10/11/2024,5,2.66,2024-10-11
10/11/2024,5,4.76,2024-10-11
10/11/2024,5,7.37,2024-10-11
10/11/2024,6,9.57,2024-10-11
10/11/2024,6,10.73,2024-10-11
10/11/2024,6,12.3,2024-10-11
10/11/2024,6,13.85,2024-10-11
10/11/2024,7,16.85,2024-10-11
10/11/2024,7,17.91,2024-10-11
10/11/2024,7,18.44,2024-10-11
10/11/2024,7,18.11,2024-10-11
10/11/2024,8,18.8,2024-10-11
10/11/2024,8,20.31,2024-10-11
10/11/2024,8,20.63,2024-10-11
10/11/2024,8,20.33,2024-10-11
10/11/2024,9,19.44,2024-10-11
10/11/2024,9,15.27,2024-10-11
10/11/2024,9,13.24,2024-10-11
10/11/2024,9,10.34,2024-10-11
10/11/2024,10,8.05,2024-10-11
10/11/2024,10,10.15,2024-10-11
10/11/2024,10,11.95,2024-10-11
10/11/2024,10,12.44,2024-10-11
10/11/2024,11,13.55,2024-10-11
10/11/2024,11,11.41,2024-10-11
10/11/2024,11,10.77,2024-10-11
10/11/2024,11,10.74,2024-10-11
10/11/2024,12,11.63,2024-10-11
10/11/2024,12,9.98,2024-10-11
10/11/2024,12,10.45,2024-10-11
10/11/2024,12,9.21,2024-10-11
10/11/2024,13,10.71,2024-10-11
10/11/2024,13,11.89,2024-10-11
10/11/2024,13,13.17,2024-10-11
10/11/2024,13,13.5,2024-10-11
10/11/2024,14,12.25,2024-10-11
10/11/2024,14,13.31,2024-10-11
10/11/2024,14,13.55,2024-10-11
10/11/2024,14,13.03,2024-10-11
10/11/2024,15,13.28,2024-10-11
10/11/2024,15,14.42,2024-10-11
10/11/2024,15,15.6,2024-10-11
10/11/2024,15,18.19,2024-10-11
10/11/2024,16,18.74,2024-10-11
10/11/2024,16,20.52,2024-10-11
10/11/2024,16,21.54,2024-10-11
10/11/2024,16,22.0,2024-10-11
10/11/2024,17,21.77,2024-10-11
10/11/2024,17,21.85,2024-10-11
10/11/2024,17,22.03,2024-10-11
10/11/2024,17,22.88,2024-10-11
10/11/2024,18,22.54,2024-10-11
10/11/2024,18,26.05,2024-10-11
10/11/2024,18,31.56,2024-10-11
10/11/2024,18,48.69,2024-10-11
10/11/2024,19,30.34,2024-10-11
10/11/2024,19,57.65,2024-10-11
10/11/2024,19,70.18,2024-10-11
10/11/2024,19,41.52,2024-10-11
10/11/2024,20,21.25,2024-10-11
10/11/2024,20,14.8,2024-10-11
10/11/2024,20,14.31,2024-10-11
10/11/2024,20,10.75,2024-10-11
10/11/2024,21,1.69,2024-10-11
10/11/2024,21,6.17,2024-10-11
10/11/2024,21,4.46,2024-10-11
10/11/2024,21,3.85,2024-10-11
10/11/2024,22,-0.77,2024-10-11
10/11/2024,22,0.01,2024-10-11
10/11/2024,22,-1.44,2024-10-11
10/11/2024,22,-0.7,2024-10-11
10/11/2024,23,-2.42,2024-10-11
10/11/2024,23,-2.61,2024-10-11
10/11/2024,23,-3.49,2024-10-11
10/11/2024,23,-3.27,2024-10-11
10/11/2024,24,-2.44,2024-10-11
10/11/2024,24,-3.09,2024-10-11
10/11/2024,24,-3.38,2024-10-11
10/11/2024,24,-3.35,2024-10-11
10/12/2024,1,-3.95,2024-10-12
10/12/2024,1,-4.48,2024-10-12
10/12/2024,1,-4.37,2024-10-12
10/12/2024,1,-4.65,2024-10-12
10/12/2024,2,-4.67,2024-10-12
10/12/2024,2,-4.56,2024-10-12
10/12/2024,2,-4.97,2024-10-12
10/12/2024,2,-5.37,2024-10-12
10/12/2024,3,-6.13,2024-10-12
10/12/2024,3,-6.11,2024-10-12
10/12/2024,3,-6.3,2024-10-12
10/12/2024,3,-6.53,2024-10-12
10/12/2024,4,-6.18,2024-10-12
10/12/2024,4,-5.57,2024-10-12
10/12/2024,4,-4.69,2024-10-12
10/12/2024,4,-3.3,2024-10-12
10/12/2024,5,-2.89,2024-10-12
10/12/2024,5,-2.11,2024-10-12
10/12/2024,5,-2.07,2024-10-12
10/12/2024,5,-2.89,2024-10-12
10/12/2024,6,-2.53,2024-10-12
10/12/2024,6,-2.09,2024-10-12
10/12/2024,6,-1.76,2024-10-12
10/12/2024,6,-1.14,2024-10-12
10/12/2024,7,1.59,2024-10-12
10/12/2024,7,2.98,2024-10-12
10/12/2024,7,3.49,2024-10-12
10/12/2024,7,3.92,2024-10-12
10/12/2024,8,2.05,2024-10-12
10/12/2024,8,4.76,2024-10-12
10/12/2024,8,-1.42,2024-10-12
10/12/2024,8,1.74,2024-10-12
10/12/2024,9,5.93,2024-10-12
10/12/2024,9,4.21,2024-10-12
10/12/2024,9,2.54,2024-10-12
10/12/2024,9,1.73,2024-10-12
10/12/2024,10,1.28,2024-10-12
10/12/2024,10,2.78,2024-10-12
10/12/2024,10,4.2,2024-10-12
10/12/2024,10,4.1,2024-10-12
10/12/2024,11,8.56,2024-10-12
10/12/2024,11,10.08,2024-10-12
10/12/2024,11,11.29,2024-10-12
10/12/2024,11,12.66,2024-10-12
10/12/2024,12,13.47,2024-10-12
10/12/2024,12,15.09,2024-10-12
10/12/2024,12,15.34,2024-10-12
10/12/2024,12,16.36,2024-10-12
10/12/2024,13,15.92,2024-10-12
10/12/2024,13,16.61,2024-10-12
10/12/2024,13,16.84,2024-10-12
10/12/2024,13,13.1,2024-10-12
10/12/2024,14,15.9,2024-10-12
10/12/2024,14,16.26,2024-10-12
10/12/2024,14,16.21,2024-10-12
10/12/2024,14,16.13,2024-10-12
10/12/2024,15,16.74,2024-10-12
10/12/2024,15,16.77,2024-10-12
10/12/2024,15,18.68,2024-10-12
10/12/2024,15,16.64,2024-10-12
10/12/2024,16,17.35,2024-10-12
10/12/2024,16,20.6,2024-10-12
10/12/2024,16,20.6,2024-10-12
10/12/2024,16,21.83,2024-10-12
10/12/2024,17,20.96,2024-10-12
10/12/2024,17,22.01,2024-10-12
10/12/2024,17,21.81,2024-10-12
10/12/2024,17,22.52,2024-10-12
10/12/2024,18,22.67,2024-10-12
10/12/2024,18,25.65,2024-10-12
10/12/2024,18,35.61,2024-10-12
10/12/2024,18,56.96,2024-10-12
10/12/2024,19,29.71,2024-10-12
10/12/2024,19,45.26,2024-10-12
10/12/2024,19,50.06,2024-10-12
10/12/2024,19,43.44,2024-10-12
10/12/2024,20,36.35,2024-10-12
10/12/2024,20,22.16,2024-10-12
10/12/2024,20,21.89,2024-10-12
10/12/2024,20,21.29,2024-10-12
10/12/2024,21,18.9,2024-10-12
10/12/2024,21,17.7,2024-10-12
10/12/2024,21,13.52,2024-10-12
10/12/2024,21,6.4,2024-10-12
10/12/2024,22,6.2,2024-10-12
10/12/2024,22,5.06,2024-10-12
10/12/2024,22,4.54,2024-10-12
10/12/2024,22,4.36,2024-10-12
10/12/2024,23,4.86,2024-10-12
10/12/2024,23,5.06,2024-10-12
10/12/2024,23,4.96,2024-10-12
10/12/2024,23,4.39,2024-10-12
10/12/2024,24,4.16,2024-10-12
10/12/2024,24,3.63,2024-10-12
10/12/2024,24,3.28,2024-10-12
10/12/2024,24,2.71,2024-10-12
10/13/2024,1,1.46,2024-10-13
10/13/2024,1,1.22,2024-10-13
10/13/2024,1,1.06,2024-10-13
10/13/2024,1,0.53,2024-10-13
10/13/2024,2,0.45,2024-10-13
10/13/2024,2,-0.21,2024-10-13
10/13/2024,2,-1.58,2024-10-13
10/13/2024,2,-2.12,2024-10-13
10/13/2024,3,-2.08,2024-10-13
10/13/2024,3,-2.36,2024-10-13
10/13/2024,3,-3.38,2024-10-13
10/13/2024,3,-3.73,2024-10-13
10/13/2024,4,-4.51,2024-10-13
10/13/2024,4,-3.52,2024-10-13
10/13/2024,4,-4.06,2024-10-13
10/13/2024,4,-4.22,2024-10-13
10/13/2024,5,-3.94,2024-10-13
10/13/2024,5,-3.74,2024-10-13
10/13/2024,5,-4.16,2024-10-13
10/13/2024,5,-2.69,2024-10-13
10/13/2024,6,-1.86,2024-10-13
10/13/2024,6,-1.76,2024-10-13
10/13/2024,6,-0.36,2024-10-13
10/13/2024,6,1.18,2024-10-13
10/13/2024,7,0.73,2024-10-13
10/13/2024,7,4.53,2024-10-13
10/13/2024,7,7.97,2024-10-13
10/13/2024,7,11.99,2024-10-13
10/13/2024,8,13.65,2024-10-13
10/13/2024,8,13.99,2024-10-13
10/13/2024,8,13.62,2024-10-13
10/13/2024,8,11.27,2024-10-13
10/13/2024,9,9.45,2024-10-13
10/13/2024,9,5.67,2024-10-13
10/13/2024,9,0.02,2024-10-13
10/13/2024,9,-0.01,2024-10-13
10/13/2024,10,0.0,2024-10-13
10/13/2024,10,0.0,2024-10-13
10/13/2024,10,0.0,2024-10-13
10/13/2024,10,0.01,2024-10-13
10/13/2024,11,1.87,2024-10-13
10/13/2024,11,6.8,2024-10-13
10/13/2024,11,10.55,2024-10-13
10/13/2024,11,12.55,2024-10-13
10/13/2024,12,17.39,2024-10-13
10/13/2024,12,16.11,2024-10-13
10/13/2024,12,16.07,2024-10-13
10/13/2024,12,15.7,2024-10-13
10/13/2024,13,15.28,2024-10-13
10/13/2024,13,14.14,2024-10-13
10/13/2024,13,15.49,2024-10-13
10/13/2024,13,16.76,2024-10-13
10/13/2024,14,16.74,2024-10-13
10/13/2024,14,19.32,2024-10-13
10/13/2024,14,21.17,2024-10-13
10/13/2024,14,22.04,2024-10-13
10/13/2024,15,23.01,2024-10-13
10/13/2024,15,24.69,2024-10-13
10/13/2024,15,26.16,2024-10-13
10/13/2024,15,24.16,2024-10-13
10/13/2024,16,24.52,2024-10-13
10/13/2024,16,23.94,2024-10-13
10/13/2024,16,28.8,2024-10-13
10/13/2024,16,23.99,2024-10-13
10/13/2024,17,26.08,2024-10-13
10/13/2024,17,39.24,2024-10-13
10/13/2024,17,35.95,2024-10-13
10/13/2024,17,40.53,2024-10-13
10/13/2024,18,41.68,2024-10-13
10/13/2024,18,62.01,2024-10-13
10/13/2024,18,81.45,2024-10-13
10/13/2024,18,103.59,2024-10-13
10/13/2024,19,76.57,2024-10-13
10/13/2024,19,121.8,2024-10-13
10/13/2024,19,158.63,2024-10-13
10/13/2024,19,120.28,2024-10-13
10/13/2024,20,116.94,2024-10-13
10/13/2024,20,79.28,2024-10-13
10/13/2024,20,31.73,2024-10-13
10/13/2024,20,21.59,2024-10-13
10/13/2024,21,18.75,2024-10-13
10/13/2024,21,19.0,2024-10-13
10/13/2024,21,18.44,2024-10-13
10/13/2024,21,14.61,2024-10-13
10/13/2024,22,13.72,2024-10-13
10/13/2024,22,14.31,2024-10-13
10/13/2024,22,13.89,2024-10-13
10/13/2024,22,11.56,2024-10-13
10/13/2024,23,20.37,2024-10-13
10/13/2024,23,22.07,2024-10-13
10/13/2024,23,21.92,2024-10-13
10/13/2024,23,20.28,2024-10-13
10/13/2024,24,20.36,2024-10-13
10/13/2024,24,20.73,2024-10-13
10/13/2024,24,20.08,2024-10-13
10/13/2024,24,20.19,2024-10-13
10/14/2024,1,21.11,2024-10-14
10/14/2024,1,21.16,2024-10-14
10/14/2024,1,20.86,2024-10-14
10/14/2024,1,20.25,2024-10-14
10/14/2024,2,20.48,2024-10-14
10/14/2024,2,20.65,2024-10-14
10/14/2024,2,20.58,2024-10-14
10/14/2024,2,20.67,2024-10-14
10/14/2024,3,21.34,2024-10-14
10/14/2024,3,20.14,2024-10-14
10/14/2024,3,20.16,2024-10-14
10/14/2024,3,20.05,2024-10-14
10/14/2024,4,19.81,2024-10-14
10/14/2024,4,19.3,2024-10-14
10/14/2024,4,19.87,2024-10-14
10/14/2024,4,18.26,2024-10-14
10/14/2024,5,19.0,2024-10-14
10/14/2024,5,18.94,2024-10-14
10/14/2024,5,18.54,2024-10-14
10/14/2024,5,18.25,2024-10-14
10/14/2024,6,18.69,2024-10-14
10/14/2024,6,18.0,2024-10-14
10/14/2024,6,18.19,2024-10-14
10/14/2024,6,18.54,2024-10-14
10/14/2024,7,18.84,2024-10-14
10/14/2024,7,18.93,2024-10-14
10/14/2024,7,18.76,2024-10-14
10/14/2024,7,19.36,2024-10-14
10/14/2024,8,19.73,2024-10-14
10/14/2024,8,20.2,2024-10-14
10/14/2024,8,18.51,2024-10-14
10/14/2024,8,17.78,2024-10-14
10/14/2024,9,17.59,2024-10-14
10/14/2024,9,15.61,2024-10-14
10/14/2024,9,14.65,2024-10-14
10/14/2024,9,13.6,2024-10-14
10/14/2024,10,14.37,2024-10-14
10/14/2024,10,13.0,2024-10-14
10/14/2024,10,11.71,2024-10-14
10/14/2024,10,12.08,2024-10-14
10/14/2024,11,12.57,2024-10-14
10/14/2024,11,14.43,2024-10-14
10/14/2024,11,16.98,2024-10-14
10/14/2024,11,16.25,2024-10-14
10/14/2024,12,17.47,2024-10-14
10/14/2024,12,18.24,2024-10-14
10/14/2024,12,19.79,2024-10-14
10/14/2024,12,20.9,2024-10-14
10/14/2024,13,21.34,2024-10-14
10/14/2024,13,23.73,2024-10-14
10/14/2024,13,23.24,2024-10-14
10/14/2024,13,23.05,2024-10-14
10/14/2024,14,22.86,2024-10-14
10/14/2024,14,25.33,2024-10-14
10/14/2024,14,25.31,2024-10-14
10/14/2024,14,23.48,2024-10-14
10/14/2024,15,24.3,2024-10-14
10/14/2024,15,28.86,2024-10-14
10/14/2024,15,28.93,2024-10-14
10/14/2024,15,27.63,2024-10-14
10/14/2024,16,25.41,2024-10-14
10/14/2024,16,23.32,2024-10-14
10/14/2024,16,23.64,2024-10-14
10/14/2024,16,23.87,2024-10-14
10/14/2024,17,23.49,2024-10-14
10/14/2024,17,24.54,2024-10-14
10/14/2024,17,24.79,2024-10-14
10/14/2024,17,41.03,2024-10-14
10/14/2024,18,40.78,2024-10-14
10/14/2024,18,58.51,2024-10-14
10/14/2024,18,87.82,2024-10-14
10/14/2024,18,85.79,2024-10-14
10/14/2024,19,61.86,2024-10-14
10/14/2024,19,88.93,2024-10-14
10/14/2024,19,199.88,2024-10-14
10/14/2024,19,118.05,2024-10-14
10/14/2024,20,78.94,2024-10-14
10/14/2024,20,77.21,2024-10-14
10/14/2024,20,73.64,2024-10-14
10/14/2024,20,63.26,2024-10-14
10/14/2024,21,75.12,2024-10-14
10/14/2024,21,54.12,2024-10-14
10/14/2024,21,30.24,2024-10-14
10/14/2024,21,10.5,2024-10-14
10/14/2024,22,3.59,2024-10-14
10/14/2024,22,-0.45,2024-10-14
10/14/2024,22,-1.18,2024-10-14
10/14/2024,22,-1.04,2024-10-14
10/14/2024,23,-2.14,2024-10-14
10/14/2024,23,-2.12,2024-10-14
10/14/2024,23,-2.11,2024-10-14
10/14/2024,23,-2.1,2024-10-14
10/14/2024,24,4.99,2024-10-14
10/14/2024,24,19.64,2024-10-14
10/14/2024,24,19.46,2024-10-14
10/14/2024,24,19.78,2024-10-14
10/15/2024,1,20.14,2024-10-15
10/15/2024,1,8.24,2024-10-15
10/15/2024,1,0.58,2024-10-15
10/15/2024,1,15.98,2024-10-15
10/15/2024,2,0.42,2024-10-15
10/15/2024,2,-0.12,2024-10-15
10/15/2024,2,-0.32,2024-10-15
10/15/2024,2,-0.44,2024-10-15
10/15/2024,3,-0.51,2024-10-15
10/15/2024,3,-1.81,2024-10-15
10/15/2024,3,-2.2,2024-10-15
10/15/2024,3,-2.18,2024-10-15
10/15/2024,4,-2.16,2024-10-15
10/15/2024,4,-2.15,2024-10-15
10/15/2024,4,-2.03,2024-10-15
10/15/2024,4,-2.31,2024-10-15
10/15/2024,5,-2.15,2024-10-15
10/15/2024,5,0.29,2024-10-15
10/15/2024,5,0.13,2024-10-15
10/15/2024,5,1.03,2024-10-15
10/15/2024,6,12.21,2024-10-15
10/15/2024,6,15.04,2024-10-15
10/15/2024,6,15.32,2024-10-15
10/15/2024,6,15.78,2024-10-15
10/15/2024,7,16.47,2024-10-15
10/15/2024,7,18.47,2024-10-15
10/15/2024,7,18.44,2024-10-15
10/15/2024,7,20.97,2024-10-15
10/15/2024,8,21.62,2024-10-15
10/15/2024,8,21.7,2024-10-15
10/15/2024,8,21.02,2024-10-15
10/15/2024,8,19.69,2024-10-15
10/15/2024,9,17.57,2024-10-15
10/15/2024,9,15.84,2024-10-15
10/15/2024,9,14.83,2024-10-15
10/15/2024,9,12.92,2024-10-15
10/15/2024,10,5.21,2024-10-15
10/15/2024,10,7.05,2024-10-15
10/15/2024,10,13.64,2024-10-15
10/15/2024,10,14.47,2024-10-15
10/15/2024,11,14.82,2024-10-15
10/15/2024,11,14.41,2024-10-15
10/15/2024,11,13.86,2024-10-15
10/15/2024,11,14.37,2024-10-15
10/15/2024,12,13.42,2024-10-15
10/15/2024,12,14.03,2024-10-15
10/15/2024,12,14.56,2024-10-15
10/15/2024,12,14.46,2024-10-15
10/15/2024,13,13.47,2024-10-15
10/15/2024,13,15.11,2024-10-15
10/15/2024,13,17.42,2024-10-15
10/15/2024,13,19.91,2024-10-15
10/15/2024,14,20.83,2024-10-15
10/15/2024,14,22.14,2024-10-15
10/15/2024,14,24.67,2024-10-15
10/15/2024,14,36.33,2024-10-15
10/15/2024,15,26.78,2024-10-15
10/15/2024,15,26.78,2024-10-15
10/15/2024,15,32.12,2024-10-15
10/15/2024,15,40.32,2024-10-15
10/15/2024,16,33.79,2024-10-15
10/15/2024,16,30.38,2024-10-15
10/15/2024,16,3.54,2024-10-15
10/15/2024,16,4.53,2024-10-15
10/15/2024,17,2.32,2024-10-15
10/15/2024,17,2.34,2024-10-15
10/15/2024,17,2.43,2024-10-15
10/15/2024,17,1.93,2024-10-15
10/15/2024,18,-0.19,2024-10-15
10/15/2024,18,-14.23,2024-10-15
10/15/2024,18,-10.01,2024-10-15
10/15/2024,18,-10.65,2024-10-15
10/15/2024,19,6.63,2024-10-15
10/15/2024,19,-11.98,2024-10-15
10/15/2024,19,-21.58,2024-10-15
10/15/2024,19,-28.29,2024-10-15
10/15/2024,20,-34.35,2024-10-15
10/15/2024,20,-28.93,2024-10-15
10/15/2024,20,-30.78,2024-10-15
10/15/2024,20,-31.51,2024-10-15
10/15/2024,21,-29.42,2024-10-15
10/15/2024,21,-21.34,2024-10-15
10/15/2024,21,-21.71,2024-10-15
10/15/2024,21,-14.57,2024-10-15
10/15/2024,22,-9.42,2024-10-15
10/15/2024,22,-7.93,2024-10-15
10/15/2024,22,-8.75,2024-10-15
10/15/2024,22,-3.68,2024-10-15
10/15/2024,23,-5.13,2024-10-15
10/15/2024,23,-5.74,2024-10-15
10/15/2024,23,-8.57,2024-10-15
10/15/2024,23,-9.78,2024-10-15
10/15/2024,24,-8.91,2024-10-15
10/15/2024,24,-9.86,2024-10-15
10/15/2024,24,-3.96,2024-10-15
10/15/2024,24,-7.61,2024-10-15
10/16/2024,1,-7.83,2024-10-16
10/16/2024,1,-4.06,2024-10-16
10/16/2024,1,-7.44,2024-10-16
10/16/2024,1,-9.55,2024-10-16
10/16/2024,2,-2.1,2024-10-16
10/16/2024,2,-1.89,2024-10-16
10/16/2024,2,-2.0,2024-10-16
10/16/2024,2,-1.68,2024-10-16
10/16/2024,3,-2.03,2024-10-16
10/16/2024,3,-1.75,2024-10-16
10/16/2024,3,-0.06,2024-10-16
10/16/2024,3,0.46,2024-10-16
10/16/2024,4,0.17,2024-10-16
10/16/2024,4,0.87,2024-10-16
10/16/2024,4,2.03,2024-10-16
10/16/2024,4,2.07,2024-10-16
10/16/2024,5,3.31,2024-10-16
10/16/2024,5,3.2,2024-10-16
10/16/2024,5,3.3,2024-10-16
10/16/2024,5,3.8,2024-10-16
10/16/2024,6,4.6,2024-10-16
10/16/2024,6,4.73,2024-10-16
10/16/2024,6,5.2,2024-10-16
10/16/2024,6,5.52,2024-10-16
10/16/2024,7,6.15,2024-10-16
10/16/2024,7,7.51,2024-10-16
10/16/2024,7,14.56,2024-10-16
10/16/2024,7,20.27,2024-10-16
10/16/2024,8,25.96,2024-10-16
10/16/2024,8,29.52,2024-10-16
10/16/2024,8,26.91,2024-10-16
10/16/2024,8,24.09,2024-10-16
10/16/2024,9,25.27,2024-10-16
10/16/2024,9,20.48,2024-10-16
10/16/2024,9,17.53,2024-10-16
10/16/2024,9,11.61,2024-10-16
10/16/2024,10,5.75,2024-10-16
10/16/2024,10,4.11,2024-10-16
10/16/2024,10,2.95,2024-10-16
10/16/2024,10,2.98,2024-10-16
10/16/2024,11,3.13,2024-10-16
10/16/2024,11,4.11,2024-10-16
10/16/2024,11,6.21,2024-10-16
10/16/2024,11,6.55,2024-10-16
10/16/2024,12,6.64,2024-10-16
10/16/2024,12,11.83,2024-10-16
10/16/2024,12,15.5,2024-10-16
10/16/2024,12,15.78,2024-10-16
10/16/2024,13,16.84,2024-10-16
10/16/2024,13,17.3,2024-10-16
10/16/2024,13,18.29,2024-10-16
10/16/2024,13,17.6,2024-10-16
10/16/2024,14,17.53,2024-10-16
10/16/2024,14,17.49,2024-10-16
10/16/2024,14,16.82,2024-10-16
10/16/2024,14,17.47,2024-10-16
10/16/2024,15,17.25,2024-10-16
10/16/2024,15,17.4,2024-10-16
10/16/2024,15,18.39,2024-10-16
10/16/2024,15,18.88,2024-10-16
10/16/2024,16,19.55,2024-10-16
10/16/2024,16,20.19,2024-10-16
10/16/2024,16,18.86,2024-10-16
10/16/2024,16,14.68,2024-10-16
10/16/2024,17,14.3,2024-10-16
10/16/2024,17,13.97,2024-10-16
10/16/2024,17,14.37,2024-10-16
10/16/2024,17,14.71,2024-10-16
10/16/2024,18,14.9,2024-10-16
10/16/2024,18,20.26,2024-10-16
10/16/2024,18,27.9,2024-10-16
10/16/2024,18,43.85,2024-10-16
10/16/2024,19,39.53,2024-10-16
10/16/2024,19,100.2,2024-10-16
10/16/2024,19,106.47,2024-10-16
10/16/2024,19,142.03,2024-10-16
10/16/2024,20,102.75,2024-10-16
10/16/2024,20,50.76,2024-10-16
10/16/2024,20,40.63,2024-10-16
10/16/2024,20,36.46,2024-10-16
10/16/2024,21,32.31,2024-10-16
10/16/2024,21,24.6,2024-10-16
10/16/2024,21,23.34,2024-10-16
10/16/2024,21,22.02,2024-10-16
10/16/2024,22,22.09,2024-10-16
10/16/2024,22,19.76,2024-10-16
10/16/2024,22,17.96,2024-10-16
10/16/2024,22,16.85,2024-10-16
10/16/2024,23,14.31,2024-10-16
10/16/2024,23,17.34,2024-10-16
